Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
217324.765625,651228.8125,424155.84375,440457.96875,316061.5625,223933.5625,208045.484375,220229.875,-0.194091796875
217047.609375,650918.5625,423553.34375,440116.40625,315744.96875,223854.4375,207891.890625,219953.609375,-0.195556640625
216664.234375,650225.0625,422557.875,439720.78125,315159.4375,223778.609375,207725.328125,219653.203125,-0.195556640625
216678.265625,649991.8125,422465.4375,439768.34375,315087.71875,223801.859375,207766.71875,219727.40625,-0.1962890625
217078.28125,650461.5625,423387.5625,440171.5,315632.9375,223888.140625,207961.71875,220074.125,-0.19677734375
217312.515625,650906.625,424034.59375,440346.09375,316052.59375,223915.859375,208045.671875,220221.375,-0.198974609375
217036.703125,650602.4375,423438.0,439999.125,315739.5,223831.71875,207889.203125,219945.109375,-0.201171875
216659.765625,649923.3125,422454.78125,439607.0625,315164.4375,223763.59375,207726.578125,219651.5,-0.20068359375
216680.765625,649692.1875,422365.8125,439658.3125,315100.5,223797.921875,207774.765625,219729.640625,-0.19970703125
217080.0625,650149.8125,423284.46875,440059.09375,315644.5625,223890.109375,207971.28125,220077.34375,-0.2021484375
217313.59375,650587.0625,423932.25,440231.75,316061.1875,223917.375,208051.390625,220222.984375,-0.200927734375
217044.65625,650295.25,423345.90625,439892.0,315755.875,223835.828125,207897.34375,219949.578125,-0.203125
216653.765625,649605.125,422346.875,439493.4375,315168.28125,223756.890625,207723.265625,219643.8125,-0.202880859375
216658.859375,649361.8125,422240.46875,439535.71875,315084.34375,223788.171875,207763.140625,219714.4375,-0.203857421875
217062.1875,649832.625,423162.875,439938.78125,315624.96875,223889.75,207965.921875,220068.21875,-0.204833984375
217297.671875,650277.4375,423823.4375,440116.59375,316042.0625,223916.65625,208044.421875,220216.90625,-0.205322265625
217024.71875,649980.625,423241.3125,439775.875,315730.9375,223834.21875,207885.71875,219941.53125,-0.20703125
216636.15625,649288.8125,422239.84375,439376.75,315137.71875,223764.671875,207715.75,219637.734375,-0.20703125
216643.578125,649040.875,422122.8125,439417.71875,315043.125,223803.015625,207759.203125,219706.125,-0.205322265625
217048.40625,649504.875,423032.25,439820.9375,315573.21875,223899.40625,207961.359375,220059.90625,-0.206787109375
217295.4375,649965.0,423702.1875,440009.75,315997.4375,223932.75,208052.640625,220220.75,-0.206298828125
217024.8125,649671.4375,423121.3125,439668.5,315682.65625,223847.09375,207894.03125,219944.65625,-0.205810546875
216632.046875,648980.1875,422112.90625,439263.75,315083.71875,223766.984375,207720.21875,219636.828125,-0.2041015625
216626.140625,648726.4375,421978.78125,439296.1875,314977.84375,223794.890625,207754.46875,219695.84375,-0.203857421875
217027.140625,649186.875,422888.21875,439702.28125,315510.625,223892.15625,207957.25,220050.15625,-0.203857421875
217269.25,649638.1875,423555.46875,439885.3125,315937.53125,223918.359375,208039.671875,220206.453125,-0.202880859375
217006.484375,649354.5,422987.90625,439551.375,315644.8125,223837.171875,207886.34375,219941.53125,-0.20263671875
216621.140625,648666.25,421982.0,439148.6875,315058.40625,223767.890625,207718.890625,219635.9375,-0.203125
216624.171875,648409.5,421847.25,439184.09375,314962.5625,223798.375,207758.484375,219698.25,-0.202880859375
217025.53125,648871.4375,422761.71875,439593.46875,315505.15625,223896.546875,207964.75,220052.125,-0.20166015625
217267.453125,649324.125,423440.6875,439777.46875,315938.875,223922.921875,208051.5625,220208.140625,-0.1982421875
217003.171875,649039.4375,422880.09375,439444.96875,315651.15625,223841.375,207897.703125,219943.328125,-0.196533203125
216611.125,648345.0,421867.84375,439041.3125,315062.53125,223770.484375,207725.765625,219632.8125,-0.197265625
216603.4375,648075.375,421714.75,439068.375,314955.5,223802.390625,207759.46875,219684.84375,-0.196044921875
217007.28125,648534.0,422621.71875,439477.59375,315495.96875,223901.1875,207963.046875,220041.671875,-0.19482421875
217257.0,648992.75,423307.0,439670.28125,315934.6875,223925.234375,208046.5625,220202.328125,-0.19384765625
217001.828125,648718.375,422757.59375,439343.9375,315653.3125,223848.265625,207895.640625,219939.75,-0.195068359375
216612.46875,648022.1875,421740.4375,438935.1875,315064.21875,223777.0,207724.6875,219630.84375,-0.196044921875
216600.125,647750.4375,421580.75,438956.1875,314953.625,223803.921875,207757.421875,219685.203125,-0.195068359375
217006.03125,648212.625,422489.9375,439364.5,315490.78125,223906.015625,207964.75,220045.953125,-0.195068359375
217263.171875,648686.4375,423189.96875,439565.03125,315934.21875,223939.90625,208060.421875,220216.453125,-0.194580078125
217001.46875,648413.125,422643.25,439232.28125,315644.1875,223852.46875,207903.78125,219949.765625,-0.19580078125
216609.25,647725.75,421631.09375,438827.15625,315052.40625,223776.46875,207729.796875,219642.640625,-0.19775390625
216596.640625,647455.875,421465.21875,438848.90625,314936.4375,223808.65625,207761.625,219696.640625,-0.195068359375
216990.484375,647907.4375,422358.84375,439245.78125,315456.53125,223898.859375,207956.890625,220047.125,-0.1943359375
217243.234375,648378.8125,423059.0,439441.40625,315891.3125,223923.8125,208043.609375,220212.34375,-0.193603515625
216989.21875,648117.8125,422525.40625,439115.15625,315604.84375,223843.515625,207891.625,219950.203125,-0.192138671875
216596.375,647431.375,421510.90625,438703.96875,315002.34375,223770.390625,207719.953125,219638.625,-0.1953125
216586.984375,647167.625,421349.4375,438727.9375,314883.0,223799.265625,207758.84375,219699.421875,-0.197509765625
216981.625,647618.25,422247.625,439130.78125,315402.875,223891.359375,207954.203125,220054.71875,-0.19677734375
217236.171875,648087.0625,422956.71875,439330.09375,315838.5625,223914.6875,208038.328125,220222.1875,-0.19384765625
216993.34375,647846.5,422440.65625,439011.34375,315561.75,223830.921875,207889.203125,219965.671875,-0.196044921875
216596.640625,647163.6875,421429.03125,438600.15625,314959.96875,223752.328125,207711.46875,219652.484375,-0.19677734375
216575.546875,646884.0,421251.8125,438610.53125,314826.9375,223777.453125,207736.40625,219698.25,-0.19677734375
216971.34375,647330.9375,422149.71875,439010.71875,315348.09375,223873.5625,207937.3125,220050.078125,-0.1953125
217241.4375,647821.8125,422887.25,439225.9375,315809.59375,223911.203125,208042.265625,220234.078125,-0.1953125
217003.359375,647587.5625,422391.40625,438916.21875,315553.1875,223838.15625,207903.515625,219986.421875,-0.19580078125
216599.40625,646889.75,421374.125,438498.59375,314955.125,223760.828125,207723.71875,219666.515625,-0.19580078125
216578.40625,646611.125,421197.0,438512.46875,314833.1875,223786.65625,207750.53125,219711.125,-0.196533203125
216975.375,647064.0625,422104.3125,438918.90625,315365.78125,223886.078125,207953.578125,220064.921875,-0.1962890625
217240.734375,647545.625,422846.5625,439131.0625,315826.3125,223914.15625,208048.171875,220240.15625,-0.1962890625
217002.71875,647314.9375,422365.65625,438826.71875,315580.71875,223830.734375,207902.609375,219993.125,-0.19677734375
216599.234375,646633.6875,421360.53125,438411.96875,314994.5625,223746.609375,207718.609375,219671.53125,-0.19775390625
216574.46875,646363.5625,421192.09375,438423.5,314875.65625,223769.5,207742.75,219713.90625,-0.197265625
216978.140625,646828.5625,422124.6875,438835.5,315421.65625,223868.90625,207949.375,220075.640625,-0.197998046875
217267.109375,647359.5,422935.96875,439078.5,315932.09375,223916.484375,208067.125,220285.484375,-0.19775390625
217042.328125,647162.25,422516.375,438791.3125,315723.6875,223849.875,207935.875,220058.828125,-0.198974609375
216652.34375,646521.4375,421571.8125,438392.84375,315172.9375,223774.40625,207763.671875,219755.484375,-0.200927734375
216628.296875,646275.5,421452.96875,438415.1875,315084.25,223795.875,207792.015625,219810.734375,-0.2001953125
217040.546875,646779.3125,422454.59375,438851.125,315676.03125,223900.390625,208010.796875,220195.265625,-0.199462890625
217327.359375,647334.0625,423328.8125,439104.59375,316218.1875,223940.265625,208123.265625,220407.609375,-0.20068359375
217111.359375,647187.4375,422988.09375,438833.34375,316054.3125,223868.109375,207995.953125,220190.078125,-0.2001953125
216724.484375,646583.8125,422110.5625,438438.53125,315540.3125,223785.9375,207824.390625,219894.59375,-0.200439453125
216701.875,646376.0625,422058.71875,438465.53125,315487.28125,223808.828125,207853.171875,219956.28125,-0.201416015625
217108.765625,646909.9375,423118.90625,438899.40625,316102.5,223907.53125,208061.9375,220338.671875,-0.200439453125
217405.953125,647509.875,424067.25,439163.6875,316686.40625,223952.78125,208182.546875,220566.84375,-0.199462890625
217198.265625,647410.25,423792.5,438896.46875,316560.4375,223887.0625,208057.921875,220358.96875,-0.200439453125
216806.390625,646825.4375,422951.0,438499.6875,316065.65625,223814.375,207884.28125,220062.40625,-0.20263671875
216782.515625,646633.5,422924.8125,438526.5,316027.75,223844.421875,207915.484375,220123.65625,-0.20361328125
