Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
207870.875,287011.6875,301989.34375,273719.125,450968.90625,219469.203125,208622.609375,214672.328125,-0.207275390625
208158.3125,287785.34375,302886.8125,273993.5,451551.5625,219559.046875,208844.515625,214963.0,-0.20849609375
208165.203125,288202.25,303013.59375,273919.375,451741.21875,219544.125,208849.4375,214909.625,-0.2099609375
207882.5,287662.3125,302165.5625,273603.34375,451234.625,219447.828125,208626.09375,214578.453125,-0.2099609375
207720.9375,286961.28125,301572.78125,273506.0625,450744.0625,219408.9375,208496.546875,214446.046875,-0.2099609375
207883.484375,287016.8125,301989.53125,273737.1875,450885.59375,219467.859375,208618.5,214668.484375,-0.21044921875
208171.46875,287782.3125,302889.5625,274009.6875,451475.9375,219559.046875,208840.578125,214959.78125,-0.208984375
208186.65625,288197.25,303020.65625,273944.4375,451676.5625,219549.125,208848.71875,214910.515625,-0.209228515625
207900.015625,287667.78125,302176.28125,273613.53125,451180.09375,219447.46875,208624.578125,214578.546875,-0.2109375
207728.265625,286953.0625,301575.65625,273505.875,450692.375,219405.890625,208493.59375,214440.765625,-0.209228515625
207898.140625,287004.71875,301993.0,273743.875,450842.65625,219467.765625,208618.234375,214663.03125,-0.20849609375
208175.3125,287763.875,302890.03125,274004.5,451436.40625,219547.875,208837.359375,214947.703125,-0.207763671875
208195.15625,288186.6875,303027.875,273938.875,451647.59375,219546.53125,208850.78125,214901.484375,-0.205810546875
207901.546875,287667.0625,302193.625,273623.90625,451170.15625,219445.953125,208634.234375,214577.296875,-0.20751953125
207726.9375,286952.25,301593.8125,273516.4375,450691.3125,219399.453125,208502.984375,214438.984375,-0.20703125
207886.34375,286993.5625,301996.03125,273741.1875,450830.5,219456.5,208619.484375,214653.375,-0.205078125
208179.421875,287764.5,302893.25,274007.71875,451424.15625,219544.921875,208838.4375,214943.859375,-0.205322265625
208193.09375,288199.03125,303044.4375,273948.90625,451649.5625,219540.453125,208859.265625,214910.328125,-0.20751953125
207905.125,287666.34375,302209.375,273628.1875,451159.34375,219444.78125,208636.203125,214580.875,-0.209716796875
207733.015625,286960.5625,301621.53125,273547.28125,450677.09375,219401.25,208504.5,214449.171875,-0.207275390625
207898.328125,287011.4375,302030.09375,273780.28125,450817.8125,219469.375,208632.0,214676.09375,-0.205322265625
208178.609375,287774.78125,302925.875,274034.0,451403.25,219551.453125,208849.4375,214966.84375,-0.2060546875
208161.1875,288207.78125,303069.09375,273931.0,451609.875,219526.953125,208848.984375,214914.8125,-0.206298828125
207903.328125,287715.6875,302256.75,273651.4375,451141.65625,219447.921875,208644.96875,214607.0625,-0.208984375
207730.328125,287004.71875,301653.625,273567.9375,450645.0625,219404.109375,208508.609375,214466.78125,-0.207763671875
207871.953125,287042.8125,302057.28125,273802.28125,450778.46875,219457.125,208625.734375,214688.421875,-0.2099609375
208159.84375,287813.25,302957.875,274071.1875,451358.71875,219545.015625,208839.328125,214978.46875,-0.203857421875
208174.234375,288246.21875,303097.625,273964.1875,451562.125,219532.234375,208853.546875,214930.71875,-0.19677734375
207871.953125,287716.3125,302243.78125,273609.40625,451067.875,219426.109375,208637.625,214594.8125,-0.206298828125
207691.25,287015.28125,301670.15625,273473.59375,450595.71875,219371.296875,208504.140625,214459.71875,-0.2119140625
207855.046875,287070.875,302098.6875,273699.625,450747.71875,219433.875,208618.59375,214682.25,-0.213623046875
208141.515625,287836.75,303028.4375,274000.40625,451345.3125,219520.15625,208825.828125,214976.3125,-0.21728515625
208172.359375,288288.6875,303222.53125,273992.15625,451574.46875,219519.625,208840.3125,214948.59375,-0.213623046875
207900.828125,287789.0,302360.1875,273736.5625,451097.46875,219427.625,208640.765625,214635.140625,-0.204345703125
207725.59375,287057.9375,301711.28125,273652.78125,450595.90625,219386.9375,208507.1875,214488.328125,-0.20166015625
207923.0,287085.375,302094.21875,273899.1875,450717.21875,219475.359375,208634.5,214708.453125,-0.199951171875
208235.65625,287854.0,302982.90625,274175.71875,451301.59375,219596.6875,208867.765625,215017.796875,-0.197509765625
208194.703125,288268.0625,303122.40625,274011.46875,451499.34375,219568.34375,208864.90625,214964.25,-0.197021484375
207942.578125,287747.0625,302273.03125,273662.96875,451003.15625,219499.59375,208652.734375,214633.796875,-0.197998046875
207788.4375,287046.125,301672.84375,273585.53125,450511.15625,219476.53125,208530.703125,214494.6875,-0.20166015625
207868.109375,287079.03125,302058.28125,273704.375,450640.6875,219455.34375,208620.734375,214674.65625,-0.204833984375
208117.90625,287834.96875,302966.375,273988.21875,451242.03125,219519.171875,208833.78125,214949.578125,-0.20556640625
208178.875,288288.4375,303153.6875,274026.59375,451490.40625,219546.171875,208874.734375,214927.5,-0.205322265625
207883.75,287783.09375,302343.65625,273772.5,451017.53125,219435.578125,208654.265625,214608.859375,-0.20751953125
207699.75,287028.6875,301709.6875,273655.71875,450495.21875,219387.390625,208491.71875,214450.328125,-0.209228515625
207878.921875,287008.75,302083.21875,273827.9375,450597.59375,219461.59375,208599.71875,214664.90625,-0.210693359375
208137.125,287758.25,302995.6875,274056.8125,451186.25,219509.875,208814.5625,214978.015625,-0.209716796875
208167.796875,288197.40625,303168.15625,273961.6875,451397.96875,219517.203125,208828.609375,214952.09375,-0.20849609375
207891.625,287698.625,302361.375,273648.03125,450920.34375,219449.34375,208626.359375,214650.875,-0.20751953125
207711.46875,286961.375,301720.03125,273520.46875,450383.46875,219388.734375,208468.828125,214485.65625,-0.20458984375
207813.296875,286951.96875,302072.3125,273692.75,450457.15625,219432.71875,208563.328125,214663.578125,-0.204345703125
208112.28125,287748.78125,303013.59375,274027.46875,451065.375,219470.09375,208805.359375,214979.796875,-0.20556640625
208211.78125,288192.78125,303181.40625,274090.59375,451260.71875,219560.390625,208854.796875,214957.71875,-0.207763671875
207889.734375,287715.59375,302382.71875,273746.375,450785.34375,219401.875,208632.4375,214626.5625,-0.206787109375
207663.90625,286987.84375,301737.46875,273556.9375,450252.125,219312.828125,208459.984375,214443.8125,-0.20654296875
207805.34375,286998.46875,302104.21875,273727.34375,450352.71875,219381.671875,208576.03125,214656.859375,-0.205810546875
208178.171875,287762.09375,303022.53125,274073.0,450937.875,219537.859375,208828.25,214984.984375,-0.20849609375
208124.796875,288192.9375,303182.65625,273963.65625,451136.71875,219514.796875,208819.75,214935.640625,-0.206787109375
207896.453125,287712.84375,302368.875,273631.59375,450662.6875,219443.625,208613.21875,214625.84375,-0.205078125
207800.6875,287019.5625,301757.875,273674.5,450175.59375,219501.65625,208530.515625,214533.578125,-0.205078125
207837.34375,286993.375,302094.21875,273810.125,450256.4375,219478.046875,208605.171875,214707.65625,-0.204833984375
208092.609375,287742.78125,303005.34375,274056.90625,450851.15625,219505.859375,208808.9375,214991.15625,-0.207763671875
208119.34375,288186.96875,303197.0625,273956.84375,451099.71875,219487.34375,208815.015625,214931.703125,-0.20703125
207882.046875,287710.5,302410.90625,273699.90625,450673.25,219435.578125,208632.71875,214627.546875,-0.206298828125
207710.390625,286950.375,301747.03125,273583.3125,450155.46875,219415.28125,208478.84375,214446.9375,-0.207275390625
207807.125,286964.5,302128.625,273793.0625,450303.0,219454.265625,208610.71875,214669.46875,-0.209228515625
208086.703125,287675.28125,302999.71875,273958.625,450876.09375,219503.53125,208790.6875,214911.234375,-0.20556640625
208091.171875,288157.625,303212.4375,273885.5,451169.0,219489.140625,208820.734375,214883.421875,-0.20458984375
207834.9375,287730.0,302436.71875,273613.625,450779.375,219423.78125,208646.921875,214602.78125,-0.204833984375
207636.71875,286958.25,301730.59375,273484.875,450231.46875,219346.890625,208450.046875,214392.125,-0.205810546875
