EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-21.164,-14.203,-5.739,-8.544,-2.236,-2.277,-4.789,-3.201,-0.055,0.927,-0.416,-0.275,-0.458,0.336,60.000,96683.000,1.000
-17.444,-12.139,-5.929,-7.721,-0.799,-0.581,-2.822,0.004,-0.058,0.927,-0.418,-0.244,-0.183,0.183,60.000,96684.000,1.000
-13.166,-9.378,-6.171,-5.837,1.266,1.937,0.599,2.512,-0.061,0.928,-0.417,-0.244,-0.153,0.153,60.000,96685.000,1.000
-9.829,-7.076,-6.784,-3.691,2.804,4.255,4.368,3.838,-0.066,0.929,-0.419,-0.305,-0.244,0.092,60.000,96686.000,1.000
-8.151,-5.696,-7.565,-1.918,3.423,6.061,8.092,4.135,-0.070,0.929,-0.419,-0.336,-0.244,0.061,60.000,96687.000,1.000
-7.355,-4.668,-7.684,-0.518,3.814,7.859,12.138,4.086,-0.068,0.932,-0.420,-0.488,-0.305,-0.244,60.000,96688.000,1.000
-6.398,-3.388,-6.675,0.547,4.599,9.522,15.916,4.100,-0.070,0.932,-0.420,-0.549,-0.336,-0.336,60.000,96689.000,1.000
-5.310,-2.181,-5.050,0.946,5.401,9.791,17.372,3.959,-0.070,0.931,-0.422,-0.641,-0.519,-0.427,60.000,96690.000,1.000
-4.538,-1.801,-3.721,0.494,5.482,7.786,15.111,3.368,-0.068,0.931,-0.419,-0.885,-0.641,-0.488,60.000,96691.000,1.000
-4.843,-3.051,-3.572,-0.898,4.214,3.729,9.298,2.140,-0.068,0.929,-0.419,-0.916,-0.610,-0.488,60.000,96692.000,1.000
-5.996,-5.642,-4.688,-2.875,1.736,-1.216,1.612,0.405,-0.068,0.926,-0.420,-0.946,-0.488,-0.519,60.000,96693.000,1.000
-6.943,-8.169,-6.358,-4.794,-1.135,-5.701,-5.760,-1.469,-0.068,0.925,-0.420,-0.946,-0.488,-0.610,60.000,96694.000,1.000
-7.015,-9.218,-7.645,-6.097,-3.512,-8.633,-11.009,-3.023,-0.067,0.922,-0.422,-0.793,-0.427,-0.702,60.000,96695.000,1.000
-6.046,-8.105,-7.854,-6.364,-4.822,-9.313,-13.254,-3.960,-0.067,0.924,-0.421,-0.763,-0.549,-0.549,60.000,96696.000,1.000
-4.807,-5.513,-7.093,-5.685,-5.221,-7.822,-13.178,-4.622,-0.067,0.922,-0.422,-0.702,-0.610,-0.366,60.000,96697.000,1.000
-3.695,-2.504,-5.782,-4.268,-4.915,-4.548,-11.526,-5.398,-0.069,0.924,-0.422,-0.610,-0.610,-0.366,60.000,96698.000,1.000
