EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
4.894,-3.557,-3.088,-1.285,-12.633,-1.043,-7.152,-8.459,-0.078,0.898,-0.490,-1.038,0.305,0.397,66.667,28187.000,1.000
3.749,-3.467,-4.124,-1.778,-12.598,-2.750,-10.413,-8.882,-0.077,0.899,-0.490,-0.885,0.275,0.366,66.667,28188.000,1.000
2.174,-4.293,-4.367,-2.162,-12.480,-4.006,-13.277,-9.097,-0.077,0.898,-0.489,-0.824,0.366,0.366,66.667,28189.000,1.000
0.504,-5.499,-3.951,-2.371,-12.403,-4.574,-15.020,-9.036,-0.076,0.900,-0.489,-0.885,0.397,0.366,66.667,28190.000,1.000
-0.288,-5.994,-2.944,-2.034,-12.099,-4.327,-14.955,-8.387,-0.077,0.899,-0.490,-0.854,0.397,0.519,66.667,28191.000,1.000
0.789,-4.773,-1.310,-0.770,-11.122,-3.199,-12.749,-6.821,-0.079,0.897,-0.492,-0.824,0.366,0.519,66.667,28192.000,1.000
2.420,-2.830,0.187,0.778,-9.961,-1.889,-10.318,-4.950,-0.078,0.897,-0.491,-0.824,0.336,0.427,66.667,28193.000,1.000
3.343,-1.218,1.263,2.246,-8.750,-0.697,-9.114,-3.114,-0.077,0.895,-0.491,-0.671,0.305,0.458,66.667,28194.000,1.000
3.332,-0.023,2.206,3.668,-7.147,0.477,-8.834,-1.223,-0.077,0.895,-0.489,-0.519,0.336,0.458,66.667,28195.000,1.000
3.210,1.402,3.564,5.182,-4.780,1.801,-7.740,1.029,-0.075,0.896,-0.490,-0.488,0.366,0.519,66.667,28196.000,1.000
3.802,3.632,5.473,6.675,-1.737,3.116,-4.493,3.618,-0.074,0.897,-0.491,-0.458,0.397,0.519,66.667,28197.000,1.000
3.689,5.356,6.744,7.228,0.713,3.532,-1.011,5.390,-0.076,0.897,-0.488,-0.366,0.366,0.427,66.667,28198.000,1.000
1.965,5.448,6.673,6.700,1.895,3.024,0.673,5.741,-0.075,0.897,-0.487,-0.305,0.397,0.458,66.667,28199.000,1.000
-0.750,4.139,5.558,5.710,2.169,2.357,0.661,5.122,-0.077,0.899,-0.489,-0.366,0.397,0.519,66.667,28200.000,1.000
-2.850,2.739,4.397,5.042,2.485,2.446,1.022,4.667,-0.074,0.896,-0.489,-0.275,0.458,0.488,66.667,28201.000,1.000
-3.248,2.482,3.918,5.001,3.478,3.622,3.466,5.219,-0.075,0.899,-0.489,-0.336,0.458,0.427,66.667,28202.000,1.000
-3.542,2.478,3.345,4.635,4.253,4.889,6.298,6.114,-0.077,0.899,-0.489,-0.336,0.366,0.366,66.667,28203.000,1.000
-4.931,1.870,2.107,3.407,4.077,5.418,7.584,6.687,-0.077,0.899,-0.486,-0.458,0.458,0.427,66.667,28204.000,1.000
-7.100,0.926,0.398,1.545,2.964,4.859,7.024,6.816,-0.080,0.897,-0.490,-0.397,0.366,0.549,66.667,28205.000,1.000
-8.810,0.491,-1.053,-0.301,1.450,3.362,5.690,6.791,-0.080,0.897,-0.489,-0.366,0.397,0.549,66.667,28206.000,1.000
-9.192,0.999,-1.788,-1.678,0.078,1.382,4.711,6.818,-0.081,0.897,-0.488,-0.336,0.427,0.488,66.667,28207.000,1.000
-9.539,1.118,-2.512,-3.039,-1.470,-0.970,3.343,6.387,-0.081,0.896,-0.493,-0.336,0.305,0.519,66.667,28208.000,1.000
-10.311,0.226,-3.336,-4.129,-2.851,-2.778,1.807,5.849,-0.079,0.898,-0.489,-0.275,0.183,0.458,66.667,28209.000,1.000
-10.954,-1.140,-3.858,-4.263,-3.286,-3.022,1.380,6.008,-0.078,0.898,-0.488,-0.275,0.031,0.427,66.667,28210.000,1.000
-11.064,-2.403,-3.882,-3.257,-2.518,-1.640,2.801,7.038,-0.078,0.897,-0.486,-0.305,0.000,0.336,66.667,28211.000,1.000
-10.758,-3.250,-3.585,-1.666,-1.059,0.397,5.708,8.289,-0.078,0.896,-0.488,-0.458,-0.031,0.397,66.667,28212.000,1.000
-11.465,-4.469,-3.723,-0.886,-0.321,1.416,8.002,8.403,-0.081,0.899,-0.487,-0.519,-0.122,0.275,66.667,28213.000,1.000
-13.101,-6.071,-4.135,-1.371,-0.749,0.947,8.797,7.126,-0.079,0.900,-0.489,-0.549,-0.122,0.397,66.667,28214.000,1.000
-14.273,-7.137,-4.244,-2.644,-1.812,-0.408,8.353,5.146,-0.078,0.899,-0.492,-0.610,0.000,0.397,66.667,28215.000,1.000
-13.686,-6.670,-3.812,-3.900,-2.688,-1.727,7.077,3.324,-0.078,0.899,-0.494,-0.580,-0.092,0.366,66.667,28216.000,1.000
-11.115,-4.319,-3.172,-4.660,-2.796,-2.498,5.495,2.158,-0.079,0.899,-0.488,-0.671,-0.244,0.366,66.667,28217.000,1.000
-8.695,-1.784,-3.458,-5.647,-2.710,-3.414,3.117,1.072,-0.080,0.899,-0.487,-0.702,-0.275,0.336,66.667,28218.000,1.000
-7.624,-0.375,-4.697,-7.119,-2.693,-4.825,0.514,-0.158,-0.079,0.901,-0.490,-0.671,-0.397,0.366,66.667,28219.000,1.000
-7.451,0.087,-5.877,-8.515,-2.437,-6.313,-1.094,-1.337,-0.080,0.899,-0.489,-0.732,-0.397,0.336,66.667,28220.000,1.000
-7.032,0.560,-5.861,-8.935,-1.449,-6.953,-0.855,-2.183,-0.081,0.900,-0.490,-0.916,-0.519,0.305,66.667,28221.000,1.000
-5.612,1.757,-4.267,-7.841,0.447,-6.134,1.429,-2.534,-0.083,0.900,-0.490,-1.038,-0.671,0.427,66.667,28222.000,1.000
-4.574,2.543,-2.330,-6.035,2.150,-4.722,3.937,-2.930,-0.081,0.900,-0.493,-1.099,-0.702,0.366,66.667,28223.000,1.000
-4.591,2.176,-1.069,-4.222,2.939,-3.604,5.391,-3.347,-0.083,0.899,-0.490,-1.007,-0.854,0.397,66.667,28224.000,1.000
-5.136,1.203,-0.841,-2.835,2.905,-3.207,5.537,-3.496,-0.084,0.899,-0.489,-1.221,-0.854,0.336,66.667,28225.000,1.000
-5.210,0.875,-1.380,-2.079,2.641,-3.421,4.768,-3.308,-0.082,0.900,-0.490,-1.373,-0.916,0.427,66.667,28226.000,1.000
-3.901,2.405,-1.920,-1.783,2.913,-3.698,4.018,-2.868,-0.082,0.902,-0.488,-1.404,-1.007,0.366,66.667,28227.000,1.000
-2.249,5.005,-2.254,-2.150,3.564,-3.854,2.984,-2.903,-0.081,0.900,-0.487,-1.556,-1.068,0.397,66.667,28228.000,1.000
-0.995,7.525,-1.947,-2.819,4.514,-3.263,2.008,-3.532,-0.079,0.900,-0.489,-1.526,-1.068,0.458,66.667,28229.000,1.000
-0.245,9.289,-0.789,-3.241,5.680,-1.505,2.004,-4.359,-0.078,0.900,-0.486,-1.648,-1.129,0.519,66.667,28230.000,1.000
0.179,10.109,0.925,-3.166,6.784,1.083,3.471,-4.836,-0.077,0.902,-0.490,-1.678,-1.129,0.641,66.667,28231.000,1.000
0.600,10.412,2.533,-2.747,7.494,3.638,6.011,-4.545,-0.076,0.901,-0.489,-1.648,-1.099,0.702,66.667,28232.000,1.000
-0.242,9.540,2.667,-3.071,6.788,4.840,7.040,-4.146,-0.075,0.900,-0.488,-1.709,-1.129,0.671,66.667,28233.000,1.000
-2.729,7.060,1.050,-4.537,4.469,4.564,5.210,-4.152,-0.076,0.896,-0.491,-1.740,-1.099,0.732,66.667,28234.000,1.000
-5.752,3.496,-1.405,-6.663,1.305,3.662,1.741,-4.650,-0.075,0.898,-0.489,-1.678,-1.099,0.854,66.667,28235.000,1.000
-7.459,0.306,-3.238,-8.463,-1.540,3.171,-0.693,-5.231,-0.077,0.898,-0.491,-1.587,-1.068,0.854,66.667,28236.000,1.000
-6.289,-0.478,-3.141,-8.835,-2.920,3.818,0.063,-5.110,-0.077,0.895,-0.492,-1.495,-1.099,0.824,66.667,28237.000,1.000
-3.463,1.240,-1.481,-7.903,-3.007,5.090,2.553,-4.462,-0.078,0.895,-0.493,-1.465,-1.099,0.885,66.667,28238.000,1.000
-0.680,4.377,0.808,-6.120,-2.292,6.394,4.374,-3.601,-0.079,0.895,-0.493,-1.404,-1.068,0.946,66.667,28239.000,1.000
1.185,7.748,2.986,-3.860,-1.009,7.483,4.594,-2.536,-0.077,0.897,-0.493,-1.465,-1.038,0.946,66.667,28240.000,1.000
2.293,10.831,4.943,-1.210,1.097,8.479,4.292,-0.810,-0.077,0.898,-0.491,-1.465,-0.946,0.885,66.667,28241.000,1.000
3.193,13.812,6.762,1.782,4.318,9.427,5.155,2.043,-0.078,0.898,-0.490,-1.465,-0.977,0.885,66.667,28242.000,1.000
2.454,15.470,7.360,3.944,7.446,9.294,6.107,5.097,-0.078,0.898,-0.493,-1.465,-1.007,0.916,66.667,28243.000,1.000
-0.693,14.718,6.132,4.466,9.314,7.520,5.813,7.280,-0.075,0.900,-0.493,-1.404,-0.977,0.885,66.667,28244.000,1.000
-5.285,11.736,3.625,3.486,9.697,4.524,4.463,8.043,-0.074,0.899,-0.490,-1.404,-0.854,0.824,66.667,28245.000,1.000
-9.524,7.571,1.019,1.712,8.965,1.176,3.147,7.371,-0.075,0.900,-0.489,-1.404,-0.824,0.793,66.667,28246.000,1.000
-12.092,3.291,-0.810,-0.216,7.383,-1.955,2.525,5.510,-0.073,0.899,-0.488,-1.556,-0.793,0.824,66.667,28247.000,1.000
-14.125,-1.769,-2.409,-2.666,4.169,-5.504,0.843,2.187,-0.075,0.897,-0.487,-1.434,-0.610,0.916,66.667,28248.000,1.000
-16.101,-7.725,-4.012,-5.415,-0.642,-9.747,-2.872,-1.961,-0.074,0.896,-0.486,-1.526,-0.549,0.793,66.667,28249.000,1.000
-17.086,-13.202,-5.139,-7.451,-5.791,-14.178,-7.700,-5.474,-0.074,0.893,-0.491,-1.465,-0.427,0.763,66.667,28250.000,1.000
-16.091,-16.648,-5.182,-7.793,-9.807,-17.809,-12.072,-7.173,-0.075,0.894,-0.491,-1.465,-0.488,0.671,66.667,28251.000,1.000
-12.898,-17.364,-3.928,-6.110,-11.759,-19.516,-14.642,-6.809,-0.075,0.892,-0.492,-1.312,-0.397,0.702,66.667,28252.000,1.000
-9.426,-16.850,-2.259,-3.464,-11.990,-18.949,-15.812,-5.544,-0.076,0.891,-0.491,-1.221,-0.366,0.671,66.667,28253.000,1.000
