EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3.891,-3.889,-3.460,-3.544,-3.688,-3.540,-3.282,-3.491,-0.041,0.871,-0.543,-0.458,-0.946,0.336,73.333,58180.000,1.000
-2.394,-2.439,-2.054,-2.096,-2.174,-2.202,-1.872,-2.085,-0.042,0.872,-0.545,-0.671,-0.763,0.275,73.333,58181.000,1.000
-0.830,-0.926,-0.696,-0.696,-0.645,-0.859,-0.504,-0.656,-0.041,0.874,-0.544,-0.732,-0.854,0.214,73.333,58182.000,1.000
0.603,0.467,0.499,0.525,0.724,0.363,0.705,0.675,-0.039,0.875,-0.545,-0.732,-0.824,0.122,73.333,58183.000,1.000
1.830,1.654,1.542,1.575,1.879,1.465,1.756,1.863,-0.038,0.875,-0.545,-0.641,-0.732,0.031,73.333,58184.000,1.000
2.760,2.549,2.394,2.434,2.742,2.411,2.606,2.802,-0.038,0.873,-0.543,-0.641,-0.702,0.122,73.333,58185.000,1.000
3.239,3.020,2.913,2.971,3.168,3.035,3.106,3.301,-0.036,0.875,-0.542,-0.732,-0.702,0.183,73.333,58186.000,1.000
3.081,2.904,2.885,2.962,2.990,3.089,3.048,3.152,-0.034,0.875,-0.547,-0.763,-0.549,0.275,73.333,58187.000,1.000
2.217,2.120,2.179,2.254,2.153,2.415,2.312,2.281,-0.034,0.876,-0.542,-0.885,-0.427,0.397,73.333,58188.000,1.000
0.720,0.711,0.807,0.848,0.721,1.018,0.907,0.778,-0.035,0.874,-0.542,-1.038,-0.336,0.305,73.333,58189.000,1.000
-1.128,-1.069,-0.983,-0.998,-1.065,-0.848,-0.934,-1.053,-0.038,0.872,-0.542,-1.099,-0.244,0.458,73.333,58190.000,1.000
-2.880,-2.789,-2.753,-2.820,-2.803,-2.720,-2.770,-2.762,-0.039,0.869,-0.546,-1.099,-0.153,0.458,73.333,58191.000,1.000
-4.123,-4.048,-4.087,-4.172,-4.101,-4.140,-4.147,-3.975,-0.039,0.869,-0.547,-1.099,-0.153,0.519,73.333,58192.000,1.000
-4.641,-4.627,-4.740,-4.787,-4.714,-4.816,-4.785,-4.507,-0.039,0.867,-0.547,-1.160,-0.061,0.580,73.333,58193.000,1.000
-4.519,-4.590,-4.747,-4.702,-4.669,-4.768,-4.735,-4.437,-0.041,0.867,-0.546,-1.099,-0.061,0.580,73.333,58194.000,1.000
-4.028,-4.176,-4.318,-4.175,-4.183,-4.247,-4.271,-3.994,-0.040,0.867,-0.545,-0.946,-0.031,0.702,73.333,58195.000,1.000
-3.420,-3.604,-3.672,-3.489,-3.492,-3.522,-3.664,-3.397,-0.042,0.868,-0.544,-0.885,-0.061,0.793,73.333,58196.000,1.000
-2.809,-2.963,-2.935,-2.799,-2.732,-2.754,-3.028,-2.758,-0.041,0.868,-0.545,-0.885,-0.031,0.702,73.333,58197.000,1.000
-2.159,-2.207,-2.119,-2.086,-1.923,-1.967,-2.309,-2.056,-0.042,0.867,-0.541,-0.885,-0.092,0.946,73.333,58198.000,1.000
-1.429,-1.321,-1.249,-1.309,-1.087,-1.171,-1.469,-1.277,-0.042,0.868,-0.542,-0.793,-0.061,0.916,73.333,58199.000,1.000
-0.619,-0.356,-0.368,-0.468,-0.256,-0.369,-0.529,-0.437,-0.043,0.867,-0.539,-0.824,-0.153,0.916,73.333,58200.000,1.000
0.205,0.575,0.458,0.374,0.522,0.415,0.405,0.402,-0.041,0.870,-0.542,-0.763,-0.092,1.007,73.333,58201.000,1.000
0.880,1.292,1.098,1.069,1.132,1.069,1.140,1.102,-0.041,0.869,-0.543,-0.763,-0.153,1.038,73.333,58202.000,1.000
1.259,1.657,1.440,1.491,1.452,1.460,1.518,1.533,-0.042,0.869,-0.542,-0.763,-0.122,1.068,73.333,58203.000,1.000
1.278,1.622,1.428,1.574,1.417,1.504,1.493,1.617,-0.041,0.872,-0.542,-0.641,-0.214,1.068,73.333,58204.000,1.000
1.032,1.309,1.152,1.383,1.116,1.267,1.196,1.426,-0.040,0.874,-0.541,-0.488,-0.214,1.129,73.333,58205.000,1.000
0.722,0.936,0.801,1.079,0.737,0.926,0.844,1.130,-0.041,0.873,-0.542,-0.580,-0.336,1.160,73.333,58206.000,1.000
0.478,0.630,0.496,0.758,0.393,0.601,0.549,0.831,-0.038,0.873,-0.542,-0.610,-0.275,1.190,73.333,58207.000,1.000
0.294,0.374,0.232,0.413,0.082,0.296,0.277,0.499,-0.038,0.874,-0.544,-0.580,-0.244,1.129,73.333,58208.000,1.000
0.013,0.003,-0.132,-0.075,-0.313,-0.115,-0.131,-0.018,-0.037,0.872,-0.542,-0.671,-0.183,1.129,73.333,58209.000,1.000
-0.487,-0.603,-0.700,-0.751,-0.859,-0.724,-0.766,-0.790,-0.036,0.871,-0.546,-0.671,-0.183,1.129,73.333,58210.000,1.000
-1.139,-1.369,-1.398,-1.482,-1.480,-1.454,-1.522,-1.666,-0.036,0.868,-0.542,-0.702,-0.092,1.068,73.333,58211.000,1.000
-1.812,-2.136,-2.081,-2.115,-2.073,-2.166,-2.227,-2.439,-0.038,0.865,-0.543,-0.671,-0.092,1.099,73.333,58212.000,1.000
-2.415,-2.776,-2.642,-2.584,-2.577,-2.748,-2.769,-2.985,-0.038,0.864,-0.547,-0.549,-0.092,0.977,73.333,58213.000,1.000
-2.898,-3.218,-3.028,-2.901,-2.963,-3.141,-3.115,-3.276,-0.042,0.860,-0.547,-0.427,-0.122,0.854,73.333,58214.000,1.000
-3.116,-3.352,-3.134,-2.998,-3.106,-3.237,-3.195,-3.254,-0.044,0.858,-0.550,-0.183,-0.122,0.824,73.333,58215.000,1.000
-2.910,-3.061,-2.850,-2.757,-2.855,-2.939,-2.915,-2.851,-0.043,0.857,-0.549,-0.061,-0.275,0.702,73.333,58216.000,1.000
-2.309,-2.399,-2.229,-2.199,-2.232,-2.320,-2.325,-2.146,-0.044,0.858,-0.545,0.122,-0.336,0.641,73.333,58217.000,1.000
-1.468,-1.522,-1.409,-1.442,-1.387,-1.532,-1.554,-1.286,-0.043,0.860,-0.542,0.275,-0.549,0.671,73.333,58218.000,1.000
-0.514,-0.552,-0.482,-0.562,-0.465,-0.659,-0.685,-0.358,-0.045,0.865,-0.543,0.336,-0.641,0.610,73.333,58219.000,1.000
0.562,0.550,0.604,0.512,0.543,0.383,0.355,0.696,-0.047,0.868,-0.544,0.305,-0.732,0.610,73.333,58220.000,1.000
1.837,1.888,1.943,1.885,1.749,1.728,1.696,1.977,-0.044,0.870,-0.547,0.305,-0.854,0.549,73.333,58221.000,1.000
3.277,3.431,3.483,3.495,3.176,3.337,3.317,3.435,-0.043,0.873,-0.543,0.214,-0.885,0.427,73.333,58222.000,1.000
4.748,5.008,5.046,5.129,4.717,5.008,5.034,4.904,-0.042,0.873,-0.542,-0.031,-0.946,0.397,73.333,58223.000,1.000
6.069,6.404,6.422,6.544,6.177,6.482,6.596,6.198,-0.040,0.873,-0.547,-0.122,-1.160,0.397,73.333,58224.000,1.000
7.128,7.487,7.487,7.607,7.401,7.582,7.816,7.225,-0.040,0.876,-0.543,-0.244,-1.129,0.397,73.333,58225.000,1.000
7.887,8.215,8.198,8.289,8.292,8.245,8.601,7.956,-0.040,0.877,-0.546,-0.153,-1.190,0.458,73.333,58226.000,1.000
8.282,8.536,8.487,8.556,8.733,8.434,8.870,8.309,-0.039,0.878,-0.546,-0.183,-1.160,0.427,73.333,58227.000,1.000
8.214,8.380,8.277,8.359,8.605,8.136,8.581,8.187,-0.038,0.879,-0.542,-0.397,-1.129,0.549,73.333,58228.000,1.000
7.568,7.669,7.511,7.645,7.825,7.343,7.733,7.511,-0.037,0.879,-0.540,-0.610,-1.190,0.519,73.333,58229.000,1.000
6.382,6.451,6.261,6.463,6.477,6.148,6.446,6.335,-0.040,0.881,-0.542,-0.671,-1.099,0.488,73.333,58230.000,1.000
4.880,4.943,4.757,5.005,4.838,4.751,4.976,4.863,-0.041,0.877,-0.543,-0.854,-1.068,0.427,73.333,58231.000,1.000
3.307,3.366,3.225,3.476,3.182,3.309,3.529,3.297,-0.044,0.876,-0.545,-0.977,-1.129,0.488,73.333,58232.000,1.000
1.770,1.813,1.754,1.955,1.617,1.844,2.120,1.720,-0.042,0.878,-0.544,-1.099,-1.190,0.671,73.333,58233.000,1.000
0.174,0.192,0.235,0.331,0.034,0.237,0.563,0.052,-0.042,0.878,-0.542,-1.190,-1.221,0.580,73.333,58234.000,1.000
-1.584,-1.588,-1.436,-1.491,-1.680,-1.573,-1.276,-1.756,-0.040,0.875,-0.543,-1.373,-1.251,0.519,73.333,58235.000,1.000
-3.432,-3.451,-3.195,-3.418,-3.477,-3.456,-3.300,-3.578,-0.040,0.875,-0.543,-1.434,-1.251,0.549,73.333,58236.000,1.000
-5.202,-5.224,-4.896,-5.251,-5.217,-5.214,-5.276,-5.235,-0.038,0.873,-0.543,-1.556,-1.251,0.549,73.333,58237.000,1.000
-6.698,-6.705,-6.369,-6.768,-6.714,-6.651,-6.931,-6.574,-0.037,0.873,-0.546,-1.587,-1.282,0.641,73.333,58238.000,1.000
-7.749,-7.709,-7.437,-7.771,-7.770,-7.612,-8.029,-7.481,-0.036,0.873,-0.546,-1.526,-1.221,0.671,73.333,58239.000,1.000
-8.135,-8.019,-7.849,-8.045,-8.143,-7.916,-8.341,-7.784,-0.035,0.871,-0.550,-1.617,-1.190,0.732,73.333,58240.000,1.000
-7.623,-7.432,-7.355,-7.403,-7.610,-7.387,-7.675,-7.274,-0.035,0.872,-0.547,-1.587,-1.160,0.824,73.333,58241.000,1.000
-6.175,-5.951,-5.949,-5.883,-6.167,-6.026,-6.084,-5.909,-0.035,0.871,-0.547,-1.587,-1.129,0.854,73.333,58242.000,1.000
-4.087,-3.885,-3.958,-3.826,-4.121,-4.114,-3.951,-3.954,-0.036,0.870,-0.550,-1.709,-1.038,0.885,73.333,58243.000,1.000
-1.971,-1.836,-1.991,-1.837,-2.068,-2.193,-1.920,-1.984,-0.038,0.867,-0.548,-1.709,-0.946,0.916,73.333,58244.000,1.000
-0.410,-0.355,-0.578,-0.437,-0.560,-0.758,-0.514,-0.551,-0.039,0.866,-0.547,-1.617,-0.885,1.038,73.333,58245.000,1.000
0.412,0.402,0.169,0.280,0.242,0.066,0.189,0.190,-0.040,0.866,-0.547,-1.587,-0.793,0.977,73.333,58246.000,1.000
0.683,0.638,0.466,0.539,0.529,0.458,0.436,0.437,-0.043,0.865,-0.545,-1.495,-0.885,1.068,73.333,58247.000,1.000
0.720,0.675,0.583,0.623,0.603,0.668,0.526,0.489,-0.044,0.866,-0.541,-1.465,-0.946,1.068,73.333,58248.000,1.000
0.718,0.708,0.633,0.654,0.628,0.803,0.593,0.495,-0.047,0.863,-0.539,-1.495,-0.946,1.129,73.333,58249.000,1.000
0.744,0.798,0.643,0.664,0.659,0.880,0.660,0.500,-0.048,0.863,-0.539,-1.434,-1.068,1.160,73.333,58250.000,1.000
0.845,0.967,0.668,0.705,0.747,0.948,0.756,0.554,-0.047,0.865,-0.541,-1.343,-1.343,1.129,73.333,58251.000,1.000
1.010,1.171,0.743,0.805,0.898,1.042,0.880,0.678,-0.044,0.867,-0.540,-1.312,-1.465,1.190,73.333,58252.000,1.000
1.193,1.343,0.875,0.958,1.066,1.153,1.005,0.852,-0.046,0.869,-0.540,-1.282,-1.526,1.312,73.333,58253.000,1.000
1.347,1.438,1.047,1.143,1.195,1.244,1.114,1.046,-0.045,0.873,-0.539,-1.251,-1.587,1.282,73.333,58254.000,1.000
